"theta","learner","rep","resid_D_coef","resid_D_pval","var_ratio","theta_hat","theta_bias"
1.5,"gam",60,0.0417335691272887,0.655867361585996,1.0242492325858,1.40688610790576,-0.0931138920942445
1.5,"gam",61,0.00977595762848369,0.915881612112994,1.00056583671312,1.4223534238167,-0.0776465761832992
1.5,"gam",62,-0.119790527935238,0.203756165711637,0.883874320638041,1.30827164375302,-0.191728356246984
1.5,"gam",63,-0.0222308225881171,0.81188231115323,0.932540896188338,1.34869525787502,-0.151304742124978
1.5,"gam",64,-0.0493109976360757,0.598979376457704,0.979627902326145,1.44577989427497,-0.0542201057250253
1.5,"gam",65,0.0609158433413969,0.508198655193242,0.983185904235528,1.23347914379717,-0.266520856202834
1.5,"gam",66,-0.123676542806001,0.185321728607012,1.04283282046205,1.31944201339815,-0.180557986601854
1.5,"gam",67,0.0529574586267748,0.557125187306445,0.976728327385364,1.49024655265307,-0.00975344734693184
1.5,"gam",68,-0.0609369351832908,0.503846053258789,0.923356124065526,1.60723299354912,0.107232993549119
1.5,"gam",69,-0.0121521867894758,0.893707696537108,0.972724807944965,1.8157661691679,0.315766169167897
1.5,"gam",70,-0.0342482148714077,0.704428289502731,1.07816469656921,1.31490653867648,-0.185093461323519
1.5,"gam",71,-0.0550431820287567,0.538920172808347,1.02779637199968,1.38562331766658,-0.114376682333423
1.5,"gam",72,0.0205968825285808,0.819721050603153,1.03545718395409,1.64734907998843,0.147349079988432
1.5,"gam",73,0.0579302267855985,0.526954653997618,0.999922087531351,1.57357258167699,0.0735725816769912
1.5,"gam",74,0.00155768025956461,0.986169406710238,0.947049628093659,1.59534565737843,0.0953456573784255
1.5,"gam",75,-0.0378888726001975,0.683214001327918,1.14870804497068,1.60920936353068,0.109209363530681
1.5,"gam",76,-0.011816951145903,0.898170673189733,0.978522592123397,1.78020619850316,0.280206198503165
1.5,"gam",77,0.0345730942835582,0.713411846640329,1.0122904160218,1.53868703191399,0.0386870319139911
1.5,"gam",78,-0.0198332031896967,0.828871095601562,0.941579488796704,1.64138335970884,0.141383359708844
1.5,"gam",79,-0.0862489896365284,0.332925592842738,1.07769383415792,1.13055435806791,-0.369445641932086
1.5,"gam",80,0.0270955832943407,0.76955990388129,1.12484481098638,1.42748182043443,-0.0725181795655683
1.5,"gam",81,0.0123628660675785,0.89120704734892,1.09887430784892,1.60519712188262,0.105197121882623
1.5,"gam",82,0.221387305991605,0.0206763305547409,0.972313529435752,1.85355378049318,0.353553780493181
1.5,"gam",83,0.117520884340181,0.201610195406937,1.00136109771868,1.75431937818975,0.254319378189746
1.5,"gam",84,-0.0971397350107936,0.302809849984074,0.857963404128354,1.48691774820581,-0.0130822517941878
1.5,"gam",85,0.119612162511397,0.187662239266887,1.0564595804496,1.60783431929699,0.10783431929699
1.5,"gam",86,0.00941582100737679,0.917353338905169,0.939747034276355,1.5524105435621,0.0524105435620987
1.5,"gam",87,-0.0909904423619855,0.341907402261152,0.950345729602093,1.32897765159637,-0.171022348403628
1.5,"gam",88,-0.0142966026174707,0.878479696280191,1.05327725272562,1.61768688720988,0.117686887209875
1.5,"gam",89,-0.038959392015926,0.667802688448802,1.01872099758221,1.38088162581764,-0.119118374182363
1.5,"gam",90,-0.0918358060381606,0.307524889293373,0.942952562883482,1.35910502183292,-0.140894978167081
1.5,"gam",91,-0.037401601508068,0.684161497508558,0.998603676610857,1.81990036449692,0.319900364496916
1.5,"gam",92,0.00572084539470409,0.950540248611969,0.89069760550779,1.50972576502571,0.00972576502570877
1.5,"gam",93,-0.0448540458577411,0.618309125885741,0.902312894113179,1.44246229449038,-0.057537705509622
1.5,"gam",94,-0.0770972731915776,0.385666649817645,0.967449292464903,1.46854405997967,-0.0314559400203345
1.5,"gam",95,0.00980990997383481,0.915228575651616,0.844887712183244,1.56188369255111,0.0618836925511133
1.5,"gam",96,-0.0916929078956343,0.306670060617591,0.874865063739012,1.27856517541225,-0.221434824587753
1.5,"gam",97,0.0805543829844181,0.366694881861218,0.904646110975752,1.61047206054705,0.110472060547047
1.5,"gam",98,0.0318511036227016,0.737144681268296,1.05600989548981,1.68569506683248,0.185695066832476
1.5,"gam",99,0.0385722380624514,0.669817579250265,0.939897375449876,1.74243196922597,0.242431969225973
1.5,"gam",100,0.0500125978983718,0.585842440116709,0.992563026571273,1.60956763565115,0.109567635651145
1.5,"ranger",1,-0.0499643888800438,0.589314979371031,0.961657780121665,1.36232891799238,-0.137671082007616
1.5,"ranger",2,0.0272087188559069,0.766782979124477,0.986554213722967,1.31593577618421,-0.184064223815786
1.5,"ranger",3,0.161833108312665,0.082147578104018,0.980787743280495,1.43356613185766,-0.0664338681423429
1.5,"ranger",4,0.220766802869421,0.0193351649130417,1.16500633908443,1.27994883703594,-0.220051162964058
1.5,"ranger",5,0.0215432345679623,0.820439393373302,0.911793326257994,1.42471194786976,-0.0752880521302424
1.5,"ranger",6,0.026378197355747,0.776136526953642,0.938747804706398,1.33647693026191,-0.163523069738094
1.5,"ranger",7,-0.000807993450171664,0.993155237666515,1.10874671195302,1.3928531715119,-0.107146828488103
1.5,"ranger",8,0.138401146317469,0.135674879866717,0.951836464237472,1.67251206115482,0.172512061154821
1.5,"ranger",9,0.0734966427214087,0.446455131256953,0.886723358599224,1.40834736518234,-0.0916526348176616
1.5,"ranger",10,0.174575495696412,0.0604561957764697,1.09352561754845,1.45132132476406,-0.0486786752359436
1.5,"ranger",11,0.107612399820922,0.253000266349532,0.971141197437473,1.21964424199342,-0.280355758006581
1.5,"ranger",12,0.149353497092939,0.104081912590312,0.890474209230483,1.53063469435832,0.0306346943583244
1.5,"ranger",13,-0.0455645618113329,0.639360096273556,1.02600848538567,1.47177925208289,-0.0282207479171119
1.5,"ranger",14,0.154650381092282,0.09904623171042,0.992456777604531,1.39080516522515,-0.10919483477485
1.5,"ranger",15,0.0896719391565935,0.337212082572288,0.930120366400877,1.65847111785491,0.158471117854913
1.5,"ranger",16,-0.031997488840522,0.724866370103191,0.875434387534499,1.17409297632629,-0.325907023673714
1.5,"ranger",17,0.0551586157981765,0.541683036271344,0.96779648382952,1.04340899277809,-0.456591007221909
1.5,"ranger",18,-0.0418748150831413,0.65699668948031,0.905085915923991,1.42250911624496,-0.0774908837550439
1.5,"ranger",19,0.0713278648685879,0.441797183085245,0.906853006352126,1.5546743925937,0.0546743925936979
1.5,"ranger",20,0.105132347146919,0.243118451004581,1.00132105932971,1.54823548001885,0.0482354800188451
1.5,"ranger",21,0.0432064020699197,0.643044230499064,0.849938000838904,1.29008355144022,-0.209916448559776
1.5,"ranger",22,0.239364568315701,0.00922780845484285,0.961414102130596,1.41364648366854,-0.0863535163314633
1.5,"ranger",23,-0.0151599260107859,0.868584157411956,0.96477128109851,1.37568771714694,-0.12431228285306
1.5,"ranger",24,0.14511312264794,0.108367829460719,0.99088190959243,1.43396438208873,-0.0660356179112691
1.5,"ranger",25,0.0477468037076632,0.60452038548111,1.01667449033162,1.37305992756106,-0.126940072438942
1.5,"ranger",26,0.246615233233207,0.00805639451195476,1.3097724691558,1.45108489493602,-0.0489151050639767
1.5,"ranger",27,0.0603535808706294,0.52147170598895,1.12356738833917,1.25566088616679,-0.244339113833214
1.5,"ranger",28,0.111230459272758,0.21667878339432,1.05584890851209,1.18471367076769,-0.315286329232307
1.5,"ranger",29,0.0697031143308916,0.459141744103503,0.984649463153958,1.20413946923886,-0.29586053076114
1.5,"ranger",30,0.117724495770753,0.190829788184882,0.98172719535557,1.41071166068261,-0.0892883393173878
1.5,"ranger",31,-0.00965845291128672,0.918176915169648,0.889965902421299,1.3578665394733,-0.142133460526703
1.5,"ranger",32,-0.00304572887632282,0.973668465589586,0.879207864057443,1.66412645009896,0.164126450098957
1.5,"ranger",33,-0.00648884047750553,0.942675693470217,0.970001762202742,1.21222078766337,-0.28777921233663
1.5,"ranger",34,0.106034359620231,0.256671544521527,0.926035850953625,1.42364877957143,-0.0763512204285703
1.5,"ranger",35,0.0569503702037348,0.544847902455071,1.10541911408586,1.48205552784844,-0.0179444721515607
1.5,"ranger",36,0.103806439080186,0.257937356016621,1.10457766788974,1.1502833338487,-0.349716666151304
1.5,"ranger",37,0.0772340063839482,0.40163982479381,1.03297500482921,1.53390439003075,0.0339043900307539
1.5,"ranger",38,0.0203168266507331,0.83024241896077,0.894663376449698,1.38705137552755,-0.112948624472451
1.5,"ranger",39,0.075164405240985,0.406630520229632,1.11263702544206,1.52379138704047,0.0237913870404673
1.5,"ranger",40,0.128108366338329,0.175739771501937,0.946070339822324,1.39419869866525,-0.105801301334753
1.5,"ranger",41,0.115040517705539,0.214113489133934,1.11707753851475,1.40269574934347,-0.0973042506565305
1.5,"ranger",42,0.044372587838187,0.641271924427873,0.913118368329333,1.22559917051341,-0.274400829486585
1.5,"ranger",43,0.148709921185434,0.0945248980238702,0.996873616193603,1.50224636774811,0.0022463677481106
1.5,"ranger",44,0.0763563522909579,0.391465702541332,1.19787447126225,1.4096977939009,-0.0903022060991028
1.5,"ranger",45,-0.0244634973598662,0.794490938541104,0.964250368612068,1.38105833897627,-0.118941661023735
1.5,"ranger",46,0.141018851346697,0.131997204172557,0.982889778864571,1.21210860440798,-0.287891395592015
1.5,"ranger",47,0.0958124871341427,0.29464139941955,0.978534333574276,1.60580833009548,0.105808330095477
1.5,"ranger",48,0.0349574034881114,0.700490899901909,1.09020843030858,1.40892009122001,-0.091079908779987
1.5,"ranger",49,0.0406187229798036,0.68059510094488,0.907184384581837,1.47628354344167,-0.0237164565583252
1.5,"ranger",50,-0.0341773477032558,0.70468772471789,0.905329158061894,1.21772268308684,-0.282277316913161
1.5,"ranger",51,0.0166943592748746,0.858128047328365,0.892302193817797,1.24729090367389,-0.25270909632611
1.5,"ranger",52,0.0884598894493125,0.341088796983871,0.932635958871782,1.68319153785979,0.183191537859791
1.5,"ranger",53,0.0812081256753616,0.381203362926199,1.08730397517803,1.45919030826847,-0.0408096917315268
1.5,"ranger",54,0.10197575176739,0.266601575624696,0.90080846906583,1.2814217186007,-0.218578281399296
1.5,"ranger",55,0.0608433130829515,0.516879937178595,0.980482368533788,1.46263084428795,-0.0373691557120526
1.5,"ranger",56,0.0905814626313431,0.331860563093061,0.943063909236723,1.28537323138804,-0.214626768611959
1.5,"ranger",57,0.128678344558988,0.167493218351067,1.0009426532778,1.3488673255052,-0.151132674494801
1.5,"ranger",58,0.170805658954093,0.068078824183974,1.22180963479563,1.32674022237307,-0.173259777626932
1.5,"ranger",59,0.0587842975821811,0.527508261934028,1.1255683226017,1.27623756363442,-0.223762436365576
1.5,"ranger",60,0.106461258097747,0.256809086619441,0.958603927259252,1.25830493816315,-0.241695061836852
1.5,"ranger",61,0.116642228232055,0.229388575078805,0.903606579249654,1.39471169695409,-0.105288303045914
1.5,"ranger",62,-0.10580994035552,0.260493248826438,1.00410394848174,0.928783656293064,-0.571216343706936
1.5,"ranger",63,0.10727587034248,0.234919947434378,1.03046565589508,1.21591837289615,-0.284081627103852
1.5,"ranger",64,0.0591123871318546,0.525892959074542,1.08386703119656,1.31989629179472,-0.180103708205277
1.5,"ranger",65,0.0498396020280378,0.596247560812697,0.945312266889051,1.11474186619437,-0.385258133805626
1.5,"ranger",66,0.171325327749364,0.0613965228841576,0.998637485218029,1.45967376324208,-0.0403262367579162
1.5,"ranger",67,-0.0363473321909661,0.697637202323849,1.08807447517179,1.20953120041587,-0.290468799584128
1.5,"ranger",68,-0.0111493430539954,0.899589548757194,0.857287511924888,1.43194343281114,-0.0680565671888578
1.5,"ranger",69,0.0518141891307338,0.574987704392723,0.873126950461091,1.67185571475847,0.171855714758467
1.5,"ranger",70,0.13089134257165,0.148556265257976,0.853872040135884,1.15686169925038,-0.343138300749621
1.5,"ranger",71,0.0687657391560863,0.453477875203433,1.04426714358207,1.33248007786621,-0.167519922133789
1.5,"ranger",72,-0.0623172730750269,0.499698970859743,1.05954147900538,1.4159228494417,-0.0840771505583038
1.5,"ranger",73,0.0169715132989703,0.855179336536202,0.879159282554589,1.18313833753456,-0.316861662465438
1.5,"ranger",74,0.0825546637805329,0.367341026588712,0.97937538624775,1.48399506000384,-0.0160049399961588
1.5,"ranger",75,0.0492975688242554,0.604633133026173,0.926444909609121,1.35932313955537,-0.140676860444627
1.5,"ranger",76,0.0491453889245361,0.595016311411026,1.05215245289093,1.40240833365679,-0.0975916663432064
1.5,"ranger",77,0.0749347415927242,0.434665689695989,0.988799152291957,1.43838811948391,-0.0616118805160928
1.5,"ranger",78,0.157195141808223,0.0895806562367717,0.938455150511995,1.52951210587263,0.02951210587263
1.5,"ranger",79,0.116420634277543,0.191020116250192,1.19484111499773,1.14819203716563,-0.351807962834375
1.5,"ranger",80,0.0128000404726038,0.889238220913562,1.12140014381396,1.16683508523758,-0.33316491476242
1.5,"ranger",81,0.015288918168718,0.874488963997201,0.915082476376364,1.41473184406701,-0.0852681559329924
1.5,"ranger",82,0.0676434413877646,0.480893963697717,1.01242312630937,1.50289884049186,0.00289884049186151
1.5,"ranger",83,0.114830809559822,0.227370229738298,1.02437548076256,1.4881306326663,-0.0118693673337025
1.5,"ranger",84,0.101022608243903,0.283646312455407,0.912487887488459,1.54528549360678,0.0452854936067777
1.5,"ranger",85,-0.00756741510159324,0.935700467502311,0.91802214644674,1.26510633193778,-0.234893668062216
1.5,"ranger",86,0.0301180593750785,0.74834421492335,1.077057141073,1.36842733631046,-0.131572663689539
1.5,"ranger",87,-0.0101001135798816,0.91573668420505,1.01161530947634,1.25923247998059,-0.240767520019408
1.5,"ranger",88,0.0236316019172963,0.800693085953897,1.01159222244653,1.36784494763456,-0.132155052365439
1.5,"ranger",89,-0.00106476614543011,0.990607876939029,0.945173721384949,1.04793361914444,-0.45206638085556
1.5,"ranger",90,0.0538453742039424,0.563636643853653,0.99461777958715,1.2869381592497,-0.213061840750301
1.5,"ranger",91,0.0438472637859723,0.632140932626313,1.06049119880695,1.69240165724148,0.192401657241482
1.5,"ranger",92,0.0531996056074062,0.568362666150776,0.977526470191469,1.39839561028023,-0.101604389719774
1.5,"ranger",93,0.136800485599321,0.145633306078755,0.982732256937677,1.47418096619219,-0.0258190338078124
1.5,"ranger",94,-0.0255051389266492,0.780847157832626,0.84857096406574,1.2872610222692,-0.212738977730801
1.5,"ranger",95,0.118145161482498,0.198341556536342,1.01657234846537,1.35500903622138,-0.144990963778624
1.5,"ranger",96,0.061044362665004,0.509374247685023,1.02411194234716,1.29102399429436,-0.208976005705639
1.5,"ranger",97,0.125775192467417,0.18489619166789,0.974533290517335,1.42437783813496,-0.0756221618650426
1.5,"ranger",98,0.0217160644197212,0.821250704471673,0.939077221741054,1.36028372388094,-0.139716276119058
1.5,"ranger",99,0.177670194575998,0.05111309726176,0.881919751220203,1.59646435691536,0.0964643569153587
1.5,"ranger",100,0.117651436862832,0.197856290996575,1.06058747557177,1.49029221986611,-0.0097077801338874
1.5,"nnet_d0.01",1,0.05003728145511,0.597502200807612,0.846242886463388,1.62821466012328,0.128214660123284
1.5,"nnet_d0.01",2,0.152118987688874,0.114548065486609,0.951108732951837,1.69779610691469,0.197796106914692
1.5,"nnet_d0.01",3,-0.027312366347721,0.781106233994505,1.04897666679244,1.50236018639394,0.00236018639393643
1.5,"nnet_d0.01",4,0.0402622121013406,0.684500343514012,1.00104852801366,1.4510950898312,-0.0489049101687982
1.5,"nnet_d0.01",5,0.118165025646462,0.229276694059388,0.963403044513269,1.86326115108797,0.363261151087966
1.5,"nnet_d0.01",6,-0.0463615504852686,0.621360976978584,0.914997819628396,1.81422997337985,0.314229973379846
1.5,"nnet_d0.01",7,-0.188229480895821,0.0505214853057551,0.98163388011759,1.59784569913441,0.0978456991344143
1.5,"nnet_d0.01",8,-0.00612893566191654,0.950470521886468,0.935538498391753,1.98207693269863,0.482076932698634
1.5,"nnet_d0.01",9,-0.100373068844378,0.310978480593414,0.950705134404482,1.54389869369621,0.0438986936962082
1.5,"nnet_d0.01",10,0.0225356615008756,0.816923374225451,0.910127024008782,1.68372992042789,0.183729920427886
1.5,"nnet_d0.01",11,-0.0212223970750736,0.829717152306834,0.857228963170254,1.37328698750331,-0.126713012496694
1.5,"nnet_d0.01",12,0.0924740865917645,0.345631303656962,0.918335497107471,1.79215498630792,0.292154986307918
1.5,"nnet_d0.01",13,-0.0306936314656889,0.754263038943282,0.996587770645106,1.74731510343904,0.247315103439036
1.5,"nnet_d0.01",14,0.0442480095774447,0.647876405096444,0.851858791568487,1.53339606195025,0.0333960619502531
1.5,"nnet_d0.01",15,-0.100439617566462,0.289821303352591,0.909738386450738,1.86268104728433,0.362681047284334
1.5,"nnet_d0.01",16,-0.0148542912304992,0.874995346900165,0.983110496495932,1.47345023715712,-0.0265497628428786
1.5,"nnet_d0.01",17,-0.0336476218630068,0.719617386098646,0.976768148114464,1.35088911506152,-0.149110884938479
1.5,"nnet_d0.01",18,0.0169384379651849,0.861290687366816,1.05923497714181,1.8440853479071,0.344085347907104
1.5,"nnet_d0.01",19,0.0393013590811283,0.697694359950251,0.94496740015222,1.68130910089078,0.181309100890777
1.5,"nnet_d0.01",20,0.097119294412913,0.315079737507661,0.874287741890368,1.86452562004012,0.364525620040118
1.5,"nnet_d0.01",21,-0.0515313171103205,0.582779142568122,0.912524343074383,1.44089611928994,-0.0591038807100601
1.5,"nnet_d0.01",22,-0.0494140911128807,0.606473483876914,0.852750368678541,1.53878758588172,0.038787585881715
1.5,"nnet_d0.01",23,0.0460207255590586,0.636760153426888,0.957444246222912,1.78658377080157,0.286583770801567
1.5,"nnet_d0.01",24,0.031998185324218,0.733211886866782,0.93191140347805,1.50236917361497,0.00236917361496558
1.5,"nnet_d0.01",25,-0.0788773617711087,0.414292479054391,0.951036047914855,1.55931509246347,0.0593150924634658
1.5,"nnet_d0.01",26,-0.0993824351500098,0.318566869968113,0.953069733330734,1.35174777192049,-0.148252228079509
1.5,"nnet_d0.01",27,0.0407888419663664,0.676340108866697,0.991981585700073,1.44166584875309,-0.0583341512469144
1.5,"nnet_d0.01",28,-0.0220039256539182,0.814528193582327,0.914138134362061,1.50575191190041,0.00575191190040858
1.5,"nnet_d0.01",29,0.00244921979087328,0.979875214175554,1.01963373025341,1.45098957055971,-0.0490104294402895
1.5,"nnet_d0.01",30,-0.0576989177787716,0.538594064064573,0.987208714780182,1.69515387616437,0.195153876164373
1.5,"nnet_d0.01",31,-0.122366981515498,0.205811480076737,0.956630411095166,1.66318458257726,0.163184582577258
1.5,"nnet_d0.01",32,-0.0437931906665805,0.648980286221796,0.952670585810903,2.02442546195787,0.524425461957873
1.5,"nnet_d0.01",33,0.186814343770846,0.0545745397442151,0.833131264885341,1.52452179435738,0.0245217943573781
1.5,"nnet_d0.01",34,0.053518097948317,0.585249739300186,0.898957874925322,1.88673716138827,0.386737161388266
1.5,"nnet_d0.01",35,0.0149000713586655,0.878196822431952,0.907535854580335,1.51362658440115,0.0136265844011532
1.5,"nnet_d0.01",36,0.0440049336327875,0.650307409501067,0.924293545668408,1.51228315276811,0.012283152768108
1.5,"nnet_d0.01",37,-0.0664686614222863,0.4953904253642,0.956293321759223,1.82200950984723,0.322009509847232
1.5,"nnet_d0.01",38,0.0835303066365992,0.403618709538223,1.01397087738192,1.69822177994616,0.19822177994616
1.5,"nnet_d0.01",39,0.0034865797699878,0.972199717689439,0.974227522583751,2.11226905689861,0.612269056898606
1.5,"nnet_d0.01",40,-0.0228863098551052,0.81316992664201,0.850082874331385,1.42265874801406,-0.0773412519859438
1.5,"nnet_d0.01",41,0.0713643298405249,0.472586922644871,0.897394068987206,1.52076472046449,0.0207647204644876
1.5,"nnet_d0.01",42,-0.034590291408902,0.72493166004337,0.968028947612376,1.4385863961596,-0.0614136038403996
1.5,"nnet_d0.01",43,-0.0121387094055903,0.896612973266478,1.00817598723015,1.96918903183109,0.469189031831088
1.5,"nnet_d0.01",44,0.0758749642030094,0.422855335139658,0.990054538717693,1.97150104671073,0.471501046710728
1.5,"nnet_d0.01",45,-0.0673721003436684,0.48344089113357,1.02906988951626,1.70118079599718,0.201180795997178
1.5,"nnet_d0.01",46,-0.0250978889216561,0.79164626105977,1.06654193225763,1.24039443727977,-0.259605562720231
1.5,"nnet_d0.01",47,-0.111253829220435,0.248999311024754,1.04983599133159,1.607463526016,0.107463526015998
1.5,"nnet_d0.01",48,-0.027617538631575,0.77551983459844,0.801199347334069,1.67192943948961,0.171929439489608
1.5,"nnet_d0.01",49,-0.0440264140600102,0.647174991354105,1.05892936203086,1.94041572147369,0.440415721473692
1.5,"nnet_d0.01",50,-0.0446262723329755,0.63267054012285,1.00654249521021,1.52645102033711,0.0264510203371062
1.5,"nnet_d0.01",51,-0.0205480650357519,0.832592849390044,1.06128621125721,1.55133532260046,0.05133532260046
1.5,"nnet_d0.01",52,-0.119324860590399,0.21931303608298,1.04060601923967,2.06154887486023,0.561548874860228
1.5,"nnet_d0.01",53,-0.0228374087925528,0.814261455404537,0.970449635176623,1.75222648464785,0.252226484647847
1.5,"nnet_d0.01",54,-0.0577040761061052,0.553034335769687,0.893252194483625,1.29022666797177,-0.209773332028231
1.5,"nnet_d0.01",55,0.0182933185584792,0.846424595324413,0.980332668971237,1.74977723176761,0.249777231767606
1.5,"nnet_d0.01",56,0.06404942233556,0.503768885903888,0.868991192076525,1.74393190280284,0.243931902802837
1.5,"nnet_d0.01",57,0.0257050383489984,0.790537827621609,0.981012035702557,1.46143628205578,-0.0385637179442209
1.5,"nnet_d0.01",58,0.0813179448045596,0.407454955701998,0.893114155825752,1.59586359356916,0.0958635935691625
